,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,failure_type,min_processo,type_H,type_L,type_M
3967,300.7,310.9,1650,29.4,102,No Failure,51.0,0,1,0
3968,300.7,310.9,1486,38.9,106,No Failure,35.333333333333336,0,0,1
3969,300.8,310.9,1732,25.7,109,No Failure,54.5,0,1,0
3970,300.7,310.8,1653,31.6,111,No Failure,55.5,0,1,0
3971,300.7,310.9,1637,37.2,115,No Failure,57.5,0,1,0
3972,300.6,310.8,1378,51.2,119,No Failure,59.5,0,1,0
3973,300.5,310.7,1606,33.5,121,No Failure,60.5,0,1,0
3974,300.3,310.7,1539,32.3,123,No Failure,61.5,0,1,0
3975,300.4,310.7,1656,36.3,127,No Failure,25.4,1,0,0
3976,300.5,310.8,1631,30.5,132,No Failure,26.4,1,0,0
3977,300.4,310.8,1396,49.3,142,No Failure,71.0,0,1,0
3978,300.4,310.8,1390,52.5,144,No Failure,72.0,0,1,0
3979,300.4,310.8,1348,56.0,146,No Failure,73.0,0,1,0
3980,300.4,310.8,1491,35.9,148,No Failure,49.333333333333336,0,0,1
3981,300.4,310.8,1520,37.6,151,No Failure,75.5,0,1,0
3982,300.5,310.8,1509,33.0,153,No Failure,76.5,0,1,0
3983,300.5,310.8,1445,46.6,155,No Failure,77.5,0,1,0
3984,300.5,310.8,1354,51.8,157,No Failure,78.5,0,1,0
3985,300.5,310.7,1488,39.4,159,No Failure,79.5,0,1,0
3986,300.6,310.7,1750,30.6,171,No Failure,85.5,0,1,0
3987,300.6,310.7,1501,45.3,175,No Failure,35.0,1,0,0
3988,300.7,310.8,1486,37.1,186,No Failure,93.0,0,1,0
3989,300.7,310.8,1346,52.0,193,No Failure,38.6,1,0,0
3990,300.7,310.7,1314,42.4,198,No Failure,99.0,0,1,0
3991,300.6,310.7,1440,52.5,200,No Failure,100.0,0,1,0
3992,300.7,310.8,1608,39.5,202,No Failure,101.0,0,1,0
3993,300.7,310.8,1296,58.2,204,No Failure,40.8,1,0,0
3994,300.7,310.7,1507,46.1,209,No Failure,104.5,0,1,0
3995,300.7,310.7,1343,51.6,211,No Failure,70.33333333333333,0,0,1
3996,300.7,310.7,1416,40.4,214,No Failure,107.0,0,1,0
3997,300.7,310.6,1407,42.4,218,No Failure,72.66666666666667,0,0,1
3998,300.6,310.4,1608,39.2,221,No Failure,110.5,0,1,0
3999,300.6,310.3,1920,22.3,223,No Failure,111.5,0,1,0
4000,300.4,310.2,1671,30.5,234,Tool Wear Failure,78.0,0,0,1
4001,300.4,310.2,1431,43.2,0,No Failure,0.0,1,0,0
4002,300.4,310.2,1529,36.2,10,No Failure,5.0,0,1,0
4003,300.5,310.4,1761,26.5,12,No Failure,6.0,0,1,0
4004,300.6,310.5,1570,38.3,14,No Failure,7.0,0,1,0
4005,300.6,310.5,2156,18.0,16,No Failure,5.333333333333333,0,0,1
4006,300.6,310.6,1931,22.0,24,No Failure,12.0,0,1,0
4007,300.7,310.7,1428,43.4,26,No Failure,5.2,1,0,0
4008,300.8,310.8,1564,36.2,31,No Failure,15.5,0,1,0
4009,300.8,310.9,1425,44.0,33,No Failure,6.6,1,0,0
4010,300.8,310.8,1520,38.0,45,No Failure,15.0,0,0,1
4011,300.7,310.7,1425,45.3,48,No Failure,24.0,0,1,0
4012,300.8,310.9,1398,38.2,50,No Failure,25.0,0,1,0
4013,300.8,310.9,1557,31.6,52,No Failure,17.333333333333332,0,0,1
4014,300.7,310.8,1619,34.9,57,No Failure,28.5,0,1,0
4015,300.7,310.9,1356,65.3,66,Power Failure,33.0,0,1,0
4016,300.7,311.0,1403,48.3,70,No Failure,35.0,0,1,0
4017,300.6,310.9,1472,47.6,75,No Failure,37.5,0,1,0
4018,300.7,310.8,1452,47.9,77,No Failure,25.666666666666668,0,0,1
4019,300.6,310.7,1397,53.7,80,No Failure,40.0,0,1,0
4020,300.6,310.9,1471,37.9,86,No Failure,43.0,0,1,0
4021,300.6,310.9,1702,30.3,91,No Failure,30.333333333333332,0,0,1
4022,300.7,311.1,1426,46.2,97,No Failure,48.5,0,1,0
4023,300.6,310.9,1433,42.6,101,No Failure,50.5,0,1,0
4024,300.7,311.1,1438,46.6,103,No Failure,34.333333333333336,0,0,1
4025,300.8,311.0,1580,36.6,109,No Failure,36.333333333333336,0,0,1
4026,300.8,310.9,1311,55.8,118,No Failure,59.0,0,1,0
4027,300.9,311.0,1316,56.5,120,No Failure,60.0,0,1,0
4028,300.9,311.0,1567,34.3,130,No Failure,43.333333333333336,0,0,1
4029,300.9,311.1,1546,37.7,133,No Failure,44.333333333333336,0,0,1
4030,300.9,311.0,1382,51.2,136,No Failure,68.0,0,1,0
4031,300.8,310.9,1748,29.9,140,No Failure,70.0,0,1,0
4032,300.8,310.8,1634,29.2,149,No Failure,74.5,0,1,0
4033,300.9,311.0,2235,15.8,156,No Failure,78.0,0,1,0
4034,301.0,311.1,1615,35.6,158,No Failure,79.0,0,1,0
4035,301.1,311.1,1618,29.5,160,No Failure,32.0,1,0,0
4036,301.1,311.2,1407,53.0,165,No Failure,55.0,0,0,1
4037,301.1,311.1,1450,43.3,168,No Failure,84.0,0,1,0
4038,301.1,311.1,1889,23.8,170,No Failure,85.0,0,1,0
4039,301.0,311.0,1804,25.8,174,No Failure,87.0,0,1,0
4040,301.0,311.0,1582,37.5,176,No Failure,88.0,0,1,0
4041,301.0,310.9,2047,17.9,178,No Failure,59.333333333333336,0,0,1
4042,300.9,310.9,1601,34.0,181,No Failure,90.5,0,1,0
4043,300.9,310.9,1615,32.0,183,No Failure,91.5,0,1,0
4044,300.9,310.8,1452,43.6,185,No Failure,61.666666666666664,0,0,1
4045,301.0,310.9,1492,36.7,199,No Failure,99.5,0,1,0
4046,300.9,310.7,1479,43.3,201,No Failure,100.5,0,1,0
4047,300.8,310.7,1371,44.7,205,No Failure,68.33333333333333,0,0,1
4048,300.9,310.7,1517,41.7,210,No Failure,105.0,0,1,0
4049,300.9,310.7,1352,46.4,212,No Failure,106.0,0,1,0
4050,300.8,310.6,1505,36.2,0,No Failure,0.0,0,0,1
4051,300.9,310.6,1538,36.7,3,No Failure,1.5,0,1,0
4052,300.9,310.8,1476,39.0,10,No Failure,5.0,0,1,0
4053,300.9,310.7,1509,37.5,12,No Failure,6.0,0,1,0
4054,300.9,310.8,1708,29.1,14,No Failure,7.0,0,1,0
4055,300.9,310.7,1412,57.5,16,Random Failures,8.0,0,1,0
4056,301.0,310.8,1375,57.2,20,No Failure,10.0,0,1,0
4057,300.9,310.8,1402,48.1,22,No Failure,7.333333333333333,0,0,1
4058,300.9,310.7,1452,47.3,25,No Failure,8.333333333333334,0,0,1
4059,300.8,310.7,1924,22.4,36,No Failure,12.0,0,0,1
4060,300.8,310.7,1886,21.1,44,No Failure,14.666666666666666,0,0,1
4061,300.7,310.7,1442,43.2,49,No Failure,24.5,0,1,0
4062,300.9,311.0,1432,48.1,59,No Failure,29.5,0,1,0
4063,300.9,311.0,1438,49.0,61,No Failure,30.5,0,1,0
4064,300.8,310.9,1678,28.1,63,No Failure,21.0,0,0,1
4065,300.8,310.9,1514,38.7,66,No Failure,22.0,0,0,1
4066,300.7,310.8,1534,41.3,69,No Failure,34.5,0,1,0
4067,300.7,310.8,1486,41.2,71,No Failure,23.666666666666668,0,0,1
4068,300.7,310.8,1925,22.0,74,No Failure,37.0,0,1,0
4069,300.7,310.8,1724,30.0,76,No Failure,25.333333333333332,0,0,1
4070,300.8,310.8,1549,35.5,79,No Failure,26.333333333333332,0,0,1
4071,300.8,310.9,1457,47.7,82,No Failure,41.0,0,1,0
4072,300.8,311.0,1578,44.4,86,No Failure,43.0,0,1,0
4073,300.9,311.1,1325,61.4,88,No Failure,29.333333333333332,0,0,1
4074,300.9,311.2,1472,40.0,93,No Failure,31.0,0,0,1
4075,301.0,311.0,1402,55.3,98,No Failure,49.0,0,1,0
4076,300.9,310.9,1477,41.5,100,No Failure,50.0,0,1,0
4077,300.9,310.9,1727,30.1,102,No Failure,34.0,0,0,1
4078,300.9,310.9,1370,52.5,107,No Failure,53.5,0,1,0
4079,300.9,310.9,1228,66.4,109,No Failure,54.5,0,1,0
4080,300.9,311.0,1499,38.0,111,No Failure,55.5,0,1,0
4081,301.0,311.0,1508,46.9,113,No Failure,37.666666666666664,0,0,1
4082,301.1,311.1,1429,42.5,123,No Failure,61.5,0,1,0
4083,301.1,311.1,1470,40.9,125,No Failure,62.5,0,1,0
4084,301.0,311.0,1581,37.0,127,No Failure,63.5,0,1,0
4085,300.9,310.8,1390,40.6,131,No Failure,26.2,1,0,0
4086,300.8,310.7,1452,43.0,139,No Failure,46.333333333333336,0,0,1
4087,300.8,310.7,1586,33.4,142,No Failure,71.0,0,1,0
4088,300.8,310.7,1589,34.3,144,No Failure,72.0,0,1,0
4089,300.8,310.8,1486,45.7,146,No Failure,73.0,0,1,0
4090,300.9,310.9,1755,27.9,148,No Failure,74.0,0,1,0
4091,301.0,310.9,1575,34.6,150,No Failure,50.0,0,0,1
4092,301.1,311.1,1436,41.8,156,No Failure,52.0,0,0,1
4093,301.1,311.1,1470,40.6,159,No Failure,53.0,0,0,1
4094,301.1,311.1,2089,19.8,162,No Failure,54.0,0,0,1
4095,301.0,311.1,1420,47.4,167,No Failure,55.666666666666664,0,0,1
4096,301.1,311.2,1555,35.3,172,No Failure,86.0,0,1,0
4097,301.1,311.1,1592,35.7,174,No Failure,58.0,0,0,1
4098,301.0,311.0,1634,31.2,182,No Failure,91.0,0,1,0
4099,301.1,311.1,1508,41.5,184,No Failure,92.0,0,1,0
4100,301.1,311.0,1677,29.1,188,No Failure,94.0,0,1,0
4101,301.0,311.0,1399,58.0,190,Overstrain Failure,95.0,0,1,0
4102,301.0,310.9,1479,44.3,194,No Failure,97.0,0,1,0
4103,300.8,310.7,1358,48.1,198,No Failure,99.0,0,1,0
4104,300.9,310.7,1523,35.8,205,No Failure,102.5,0,1,0
4105,300.9,310.7,1403,40.6,207,No Failure,41.4,1,0,0
4106,300.9,310.7,1362,51.6,212,No Failure,70.66666666666667,0,0,1
4107,300.8,310.6,1416,42.2,225,No Failure,112.5,0,1,0
4108,300.8,310.6,1577,37.9,227,Tool Wear Failure,113.5,0,1,0
4109,300.9,310.7,1573,31.2,2,No Failure,1.0,0,1,0
4110,300.9,310.8,1517,44.3,4,No Failure,2.0,0,1,0
4111,301.0,310.9,1515,37.3,6,No Failure,3.0,0,1,0
4112,301.0,310.8,1527,45.3,8,No Failure,4.0,0,1,0
4113,301.1,310.9,1282,67.9,10,Power Failure,5.0,0,1,0
4114,301.1,310.9,1396,45.1,12,No Failure,4.0,0,0,1
4115,301.0,310.8,1975,19.7,17,No Failure,8.5,0,1,0
4116,301.0,310.9,1495,37.3,21,No Failure,4.2,1,0,0
4117,301.1,311.0,1918,21.7,28,No Failure,14.0,0,1,0
4118,301.1,311.0,1413,46.6,30,No Failure,10.0,0,0,1
4119,301.0,310.9,1450,45.9,35,No Failure,17.5,0,1,0
4120,301.0,310.9,1910,21.9,37,No Failure,12.333333333333334,0,0,1
4121,301.0,310.9,1916,22.0,42,No Failure,8.4,1,0,0
4122,301.0,310.9,1428,45.3,47,No Failure,23.5,0,1,0
4123,301.0,310.9,1578,38.4,49,No Failure,24.5,0,1,0
4124,300.9,310.8,1571,39.9,51,No Failure,25.5,0,1,0
4125,300.9,310.8,1729,30.2,53,No Failure,26.5,0,1,0
4126,301.0,310.9,1554,32.7,59,No Failure,19.666666666666668,0,0,1
4127,300.9,310.9,1497,43.2,62,No Failure,31.0,0,1,0
4128,301.0,310.9,1679,29.8,64,No Failure,32.0,0,1,0
4129,301.0,310.9,1296,54.9,69,No Failure,34.5,0,1,0
4130,301.0,310.9,1404,41.8,71,No Failure,35.5,0,1,0
4131,300.9,310.7,1696,27.3,76,No Failure,25.333333333333332,0,0,1
4132,300.7,310.6,1447,40.7,82,No Failure,41.0,0,1,0
4133,300.7,310.6,1418,46.3,84,No Failure,28.0,0,0,1
4134,300.7,310.6,1407,40.5,87,No Failure,43.5,0,1,0
4135,300.8,310.5,1434,44.5,89,No Failure,44.5,0,1,0
4136,300.8,310.6,1360,48.8,91,No Failure,45.5,0,1,0
4137,300.9,310.6,1552,34.9,95,No Failure,47.5,0,1,0
4138,300.9,310.7,1392,44.2,97,No Failure,48.5,0,1,0
4139,301.1,310.8,1724,27.5,101,No Failure,50.5,0,1,0
4140,301.0,310.6,1366,50.6,106,No Failure,21.2,1,0,0
4141,301.1,310.8,1470,49.3,116,No Failure,58.0,0,1,0
4142,301.1,310.8,1792,25.8,121,No Failure,24.2,1,0,0
4143,301.2,311.0,1612,32.9,129,No Failure,64.5,0,1,0
4144,301.2,311.0,1424,41.4,131,No Failure,43.666666666666664,0,0,1
4145,301.3,311.0,1341,59.3,134,No Failure,26.8,1,0,0
4146,301.2,310.8,1479,38.2,139,No Failure,69.5,0,1,0
4147,301.2,310.9,1413,50.1,141,No Failure,70.5,0,1,0
4148,301.3,311.0,1641,33.0,145,No Failure,48.333333333333336,0,0,1
4149,301.3,311.0,1576,30.4,151,No Failure,75.5,0,1,0
4150,301.2,310.8,1479,41.2,155,No Failure,77.5,0,1,0
4151,301.3,310.9,1596,33.9,157,No Failure,78.5,0,1,0
4152,301.3,310.9,1512,36.9,159,No Failure,53.0,0,0,1
4153,301.4,310.9,1414,38.8,162,No Failure,81.0,0,1,0
4154,301.3,310.8,1390,57.4,164,No Failure,82.0,0,1,0
4155,301.2,310.7,1644,31.6,166,No Failure,83.0,0,1,0
4156,301.1,310.5,1324,52.4,171,No Failure,85.5,0,1,0
4157,301.0,310.4,1476,43.6,173,No Failure,86.5,0,1,0
4158,300.9,310.4,1445,41.7,180,No Failure,90.0,0,1,0
4159,300.8,310.2,1492,46.3,187,No Failure,93.5,0,1,0
4160,300.8,310.1,1405,61.2,189,Power Failure,94.5,0,1,0
4161,300.8,310.2,1598,36.5,195,No Failure,65.0,0,0,1
4162,300.8,310.3,1538,36.1,198,No Failure,99.0,0,1,0
4163,301.0,310.5,1408,47.0,202,No Failure,101.0,0,1,0
4164,301.0,310.5,1379,57.3,204,Overstrain Failure,102.0,0,1,0
4165,301.0,310.6,1493,37.8,206,Tool Wear Failure,103.0,0,1,0
4166,301.1,310.7,1376,49.1,0,No Failure,0.0,0,1,0
4167,301.1,310.7,1583,40.7,2,No Failure,0.6666666666666666,0,0,1
4168,301.2,310.8,1396,47.4,5,No Failure,1.6666666666666667,0,0,1
4169,301.1,310.6,1417,47.6,10,No Failure,5.0,0,1,0
4170,301.0,310.6,1641,33.4,12,No Failure,6.0,0,1,0
4171,300.8,310.3,1383,46.6,19,No Failure,9.5,0,1,0
4172,300.8,310.4,1368,46.8,21,No Failure,10.5,0,1,0
4173,300.8,310.4,1570,35.2,23,No Failure,11.5,0,1,0
4174,300.9,310.5,1616,33.5,25,No Failure,12.5,0,1,0
4175,300.9,310.5,1444,43.2,27,No Failure,9.0,0,0,1
4176,300.9,310.5,1702,29.3,32,No Failure,10.666666666666666,0,0,1
4177,301.1,310.6,1429,52.7,35,No Failure,11.666666666666666,0,0,1
4178,301.2,310.8,1711,28.9,38,No Failure,19.0,0,1,0
4179,301.2,310.7,1543,32.9,40,No Failure,13.333333333333334,0,0,1
4180,301.3,310.8,1628,32.2,43,No Failure,21.5,0,1,0
4181,301.2,310.8,1233,64.6,45,No Failure,22.5,0,1,0
4182,301.2,310.8,1461,40.6,47,No Failure,23.5,0,1,0
4183,301.2,310.7,1568,38.3,49,No Failure,24.5,0,1,0
4184,301.2,310.7,1527,41.1,53,No Failure,17.666666666666668,0,0,1
4185,301.3,310.8,1455,41.2,56,No Failure,18.666666666666668,0,0,1
4186,301.2,310.8,1734,31.3,64,No Failure,21.333333333333332,0,0,1
4187,301.2,310.7,1426,46.1,67,No Failure,22.333333333333332,0,0,1
4188,301.1,310.6,1611,35.2,70,No Failure,35.0,0,1,0
4189,301.1,310.6,1479,41.1,72,No Failure,24.0,0,0,1
4190,301.0,310.5,1317,50.9,75,No Failure,37.5,0,1,0
4191,301.0,310.5,1932,21.7,79,No Failure,39.5,0,1,0
4192,301.1,310.5,1547,35.8,81,No Failure,27.0,0,0,1
4193,301.0,310.4,1512,44.9,86,No Failure,17.2,1,0,0
4194,301.1,310.5,1529,38.7,91,No Failure,45.5,0,1,0
4195,301.1,310.6,1782,24.9,93,No Failure,18.6,1,0,0
4196,301.1,310.5,1309,60.7,100,No Failure,33.333333333333336,0,0,1
4197,301.2,310.6,1385,49.2,105,No Failure,52.5,0,1,0
4198,301.2,310.6,1576,39.6,109,No Failure,36.333333333333336,0,0,1
4199,301.1,310.5,1532,37.5,119,No Failure,59.5,0,1,0
4200,301.1,310.5,1603,32.6,121,No Failure,40.333333333333336,0,0,1
4201,301.0,310.4,1563,34.4,124,No Failure,62.0,0,1,0
4202,301.0,310.3,1617,34.5,126,No Failure,63.0,0,1,0
4203,300.8,310.1,1686,26.9,128,No Failure,42.666666666666664,0,0,1
4204,300.9,310.1,2090,17.8,133,No Failure,66.5,0,1,0
4205,300.9,310.2,1533,38.1,137,No Failure,45.666666666666664,0,0,1
4206,300.9,310.3,1440,47.6,140,No Failure,70.0,0,1,0
4207,301.0,310.4,1517,46.1,145,No Failure,48.333333333333336,0,0,1
4208,300.9,310.4,1544,36.0,148,No Failure,74.0,0,1,0
4209,300.9,310.3,1416,50.9,152,No Failure,50.666666666666664,0,0,1
4210,300.8,310.2,1514,40.0,155,No Failure,77.5,0,1,0
4211,300.7,310.2,1286,64.9,160,No Failure,80.0,0,1,0
4212,300.7,310.1,1367,52.6,167,No Failure,55.666666666666664,0,0,1
4213,300.7,310.1,1721,32.3,170,No Failure,85.0,0,1,0
4214,300.6,310.0,1455,40.4,172,No Failure,86.0,0,1,0
4215,300.7,310.0,1672,29.7,176,No Failure,88.0,0,1,0
4216,300.7,310.0,1641,34.6,178,No Failure,59.333333333333336,0,0,1
4217,300.5,310.0,1495,47.4,184,No Failure,36.8,1,0,0
4218,300.4,309.8,1430,43.4,198,No Failure,66.0,0,0,1
4219,300.4,309.8,1395,48.1,201,No Failure,100.5,0,1,0
4220,300.4,309.9,1681,28.6,206,No Failure,103.0,0,1,0
4221,300.5,309.9,1397,45.9,210,Tool Wear Failure,42.0,1,0,0
4222,300.4,309.8,1421,47.2,0,No Failure,0.0,0,0,1
4223,300.2,309.8,1827,23.0,6,No Failure,3.0,0,1,0
4224,300.2,309.8,1374,47.7,8,No Failure,1.6,1,0,0
4225,300.2,309.7,1421,44.6,17,No Failure,8.5,0,1,0
4226,300.2,309.8,1557,33.8,19,No Failure,9.5,0,1,0
4227,300.1,309.8,1506,35.2,21,No Failure,10.5,0,1,0
4228,300.1,309.7,1362,49.1,23,No Failure,11.5,0,1,0
4229,300.0,309.6,1491,42.0,29,No Failure,9.666666666666666,0,0,1
4230,300.1,309.6,1565,34.8,32,No Failure,16.0,0,1,0
4231,300.1,309.7,1481,37.9,34,No Failure,17.0,0,1,0
4232,300.1,309.7,1420,48.4,36,No Failure,12.0,0,0,1
4233,300.2,309.8,1466,45.7,41,No Failure,13.666666666666666,0,0,1
4234,300.1,309.8,1430,56.7,44,No Failure,22.0,0,1,0
4235,300.1,309.7,1441,40.1,46,No Failure,23.0,0,1,0
4236,300.1,309.7,1348,57.3,48,No Failure,16.0,0,0,1
4237,300.0,309.6,1738,28.7,51,No Failure,25.5,0,1,0
4238,300.0,309.6,1618,36.2,53,No Failure,17.666666666666668,0,0,1
4239,299.9,309.5,1412,57.9,59,No Failure,19.666666666666668,0,0,1
4240,299.9,309.5,2065,18.1,62,No Failure,20.666666666666668,0,0,1
4241,300.0,309.6,1571,33.1,65,No Failure,32.5,0,1,0
4242,300.0,309.5,1781,24.9,70,No Failure,14.0,1,0,0
4243,300.1,309.6,1321,46.9,75,No Failure,37.5,0,1,0
4244,300.1,309.6,1546,36.7,77,No Failure,38.5,0,1,0
4245,300.0,309.5,1879,22.4,79,No Failure,26.333333333333332,0,0,1
4246,300.0,309.5,1735,28.9,82,No Failure,16.4,1,0,0
4247,300.0,309.5,1506,38.8,87,No Failure,43.5,0,1,0
4248,300.0,309.6,1629,32.3,89,No Failure,17.8,1,0,0
4249,300.0,309.6,1694,28.7,94,No Failure,47.0,0,1,0
4250,300.1,309.6,1541,37.0,96,No Failure,48.0,0,1,0
4251,300.2,309.8,1430,55.0,102,No Failure,51.0,0,1,0
4252,300.2,309.8,1481,41.9,106,No Failure,53.0,0,1,0
4253,300.2,309.7,1483,43.8,108,No Failure,21.6,1,0,0
4254,300.1,309.7,1410,48.3,118,No Failure,59.0,0,1,0
4255,300.2,309.7,1656,34.3,120,No Failure,60.0,0,1,0
4256,300.2,309.8,1487,39.2,122,No Failure,40.666666666666664,0,0,1
4257,300.3,309.9,1677,30.1,130,No Failure,26.0,1,0,0
4258,300.3,309.8,1450,55.0,135,No Failure,67.5,0,1,0
4259,300.2,309.7,1413,43.0,137,No Failure,45.666666666666664,0,0,1
4260,300.1,309.7,1680,33.8,140,No Failure,70.0,0,1,0
4261,300.2,309.7,1678,30.5,142,No Failure,71.0,0,1,0
4262,300.1,309.6,1376,52.1,147,No Failure,49.0,0,0,1
4263,300.0,309.6,1526,46.4,150,No Failure,75.0,0,1,0
4264,300.0,309.6,1587,32.6,152,No Failure,50.666666666666664,0,0,1
4265,300.1,309.7,1351,58.2,155,No Failure,77.5,0,1,0
4266,300.1,309.7,1601,35.8,160,No Failure,80.0,0,1,0
4267,300.0,309.6,1573,39.7,162,No Failure,54.0,0,0,1
4268,300.1,309.6,1584,36.7,165,No Failure,55.0,0,0,1
4269,300.1,309.6,1649,33.6,168,No Failure,84.0,0,1,0
4270,300.2,309.7,1183,61.4,170,No Failure,56.666666666666664,0,0,1
4271,300.1,309.7,2151,17.5,173,No Failure,86.5,0,1,0
4272,300.3,310.0,1560,40.8,182,No Failure,91.0,0,1,0
4273,300.4,310.1,1544,41.9,184,No Failure,92.0,0,1,0
4274,300.4,310.0,1423,44.2,189,No Failure,94.5,0,1,0
4275,300.4,310.1,1457,35.1,193,No Failure,64.33333333333333,0,0,1
4276,300.4,310.1,1503,42.2,196,No Failure,98.0,0,1,0
4277,300.4,310.1,1484,38.0,198,No Failure,39.6,1,0,0
4278,300.3,309.9,1540,39.9,203,No Failure,101.5,0,1,0
4279,300.3,309.9,1405,52.1,205,No Failure,41.0,1,0,0
4280,300.3,309.9,1518,36.4,0,No Failure,0.0,0,1,0
4281,300.3,309.9,1527,41.4,2,No Failure,1.0,0,1,0
4282,300.3,309.9,1377,55.3,4,No Failure,2.0,0,1,0
4283,300.3,309.9,1393,56.1,12,No Failure,6.0,0,1,0
4284,300.2,309.8,1418,49.3,16,No Failure,8.0,0,1,0
4285,300.2,309.8,1743,24.1,18,No Failure,6.0,0,0,1
4286,300.2,309.8,1394,47.4,21,No Failure,7.0,0,0,1
4287,300.3,309.8,1523,39.2,24,No Failure,12.0,0,1,0
4288,300.2,309.8,1353,59.4,26,No Failure,13.0,0,1,0
4289,300.3,309.9,1570,34.0,31,No Failure,15.5,0,1,0
4290,300.3,309.9,1621,34.1,36,No Failure,18.0,0,1,0
4291,300.4,310.0,1769,26.1,38,No Failure,19.0,0,1,0
4292,300.4,310.0,1581,30.3,42,No Failure,21.0,0,1,0
4293,300.7,310.2,1639,31.4,48,No Failure,24.0,0,1,0
4294,300.7,310.2,1348,54.8,50,No Failure,25.0,0,1,0
4295,300.7,310.3,1662,34.4,57,No Failure,28.5,0,1,0
4296,300.7,310.3,1471,40.2,59,No Failure,19.666666666666668,0,0,1
4297,300.7,310.2,1877,24.8,64,No Failure,12.8,1,0,0
4298,300.6,310.2,1519,44.6,69,No Failure,34.5,0,1,0
4299,300.6,310.2,1378,47.3,71,No Failure,35.5,0,1,0
4300,300.7,310.2,1696,27.5,73,No Failure,36.5,0,1,0
4301,300.7,310.1,1376,50.8,75,No Failure,37.5,0,1,0
4302,300.7,310.1,1565,40.2,81,No Failure,40.5,0,1,0
4303,300.7,310.0,1395,48.0,85,No Failure,42.5,0,1,0
4304,300.6,310.0,1302,62.9,87,No Failure,29.0,0,0,1
4305,300.6,310.0,1397,55.2,90,No Failure,30.0,0,0,1
4306,300.6,310.0,1313,52.9,93,No Failure,46.5,0,1,0
4307,300.6,310.0,1505,35.9,95,No Failure,47.5,0,1,0
4308,300.5,310.0,1358,60.4,102,No Failure,20.4,1,0,0
4309,300.5,309.9,1735,27.0,107,No Failure,35.666666666666664,0,0,1
4310,300.5,309.8,1416,48.5,110,No Failure,36.666666666666664,0,0,1
4311,300.4,309.7,1740,31.1,113,No Failure,56.5,0,1,0
4312,300.4,309.6,1521,35.0,119,No Failure,39.666666666666664,0,0,1
4313,300.4,309.6,1379,54.5,122,No Failure,61.0,0,1,0
4314,300.4,309.6,1523,38.5,124,No Failure,62.0,0,1,0
4315,300.4,309.6,1571,33.6,126,No Failure,25.2,1,0,0
4316,300.4,309.5,1547,50.7,131,No Failure,26.2,1,0,0
4317,300.5,309.7,1347,54.3,136,No Failure,45.333333333333336,0,0,1
4318,300.5,309.7,1384,48.6,141,No Failure,70.5,0,1,0
4319,300.5,309.7,1841,24.6,143,No Failure,71.5,0,1,0
4320,300.6,309.8,1418,42.7,147,No Failure,73.5,0,1,0
4321,300.6,309.9,1480,43.7,153,No Failure,76.5,0,1,0
4322,300.6,309.8,1629,37.6,162,No Failure,81.0,0,1,0
4323,300.5,309.8,1939,21.4,164,No Failure,82.0,0,1,0
4324,300.6,309.8,1541,36.2,166,No Failure,33.2,1,0,0
4325,300.7,309.8,1330,54.4,171,No Failure,85.5,0,1,0
4326,300.7,309.9,1383,44.5,176,No Failure,88.0,0,1,0
4327,300.8,309.9,1444,46.0,180,No Failure,60.0,0,0,1
4328,300.7,309.8,1363,53.1,183,No Failure,91.5,0,1,0
4329,300.6,309.7,1617,33.2,185,No Failure,92.5,0,1,0
4330,300.6,309.8,1694,31.1,187,No Failure,62.333333333333336,0,0,1
4331,300.8,309.9,1312,65.3,192,Overstrain Failure,96.0,0,1,0
4332,300.9,310.0,1671,26.8,199,No Failure,99.5,0,1,0
4333,300.9,310.0,2595,13.7,207,No Failure,103.5,0,1,0
4334,301.0,310.1,1681,27.4,212,No Failure,70.66666666666667,0,0,1
4335,301.1,310.1,1457,39.6,215,No Failure,107.5,0,1,0
4336,301.0,310.1,1558,32.6,0,No Failure,0.0,0,1,0
4337,301.0,310.1,1756,30.7,2,No Failure,0.4,1,0,0
4338,301.1,310.2,1455,55.3,9,No Failure,4.5,0,1,0
4339,301.2,310.1,2280,15.7,11,No Failure,3.6666666666666665,0,0,1
4340,301.1,310.0,1433,48.1,14,No Failure,4.666666666666667,0,0,1
4341,301.1,310.0,1513,38.0,17,No Failure,8.5,0,1,0
4342,301.0,309.9,1507,41.8,19,No Failure,9.5,0,1,0
4343,301.0,310.0,1480,43.5,21,No Failure,10.5,0,1,0
4344,301.1,310.0,1470,40.1,23,No Failure,4.6,1,0,0
4345,301.1,310.1,1540,36.6,28,No Failure,14.0,0,1,0
4346,301.2,310.1,1666,34.9,37,No Failure,12.333333333333334,0,0,1
4347,301.1,310.1,1489,45.8,42,No Failure,21.0,0,1,0
4348,301.1,310.2,1850,27.7,44,No Failure,14.666666666666666,0,0,1
4349,301.1,310.4,1312,73.6,49,Power Failure,24.5,0,1,0
4350,301.2,310.4,1516,44.4,53,No Failure,26.5,0,1,0
4351,301.2,310.5,1546,40.0,55,No Failure,27.5,0,1,0
4352,301.3,310.7,1504,47.2,74,No Failure,37.0,0,1,0
4353,301.3,310.6,1436,44.2,76,No Failure,38.0,0,1,0
4354,301.2,310.5,1505,43.6,78,No Failure,15.6,1,0,0
