,udi,product_id,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,min_processo,type_H,type_L,type_M
2045,7768,H37181,300.2,311.4,1319,54.6,15,73.66666666666667,1,0,0
2046,9874,L57053,298.9,309.8,1616,36.5,110,1.0,0,1,0
2047,4890,L52069,303.7,312.5,1632,36.6,186,2.0,0,1,0
2048,3592,M18451,301.7,310.5,1458,41.4,153,2.0,0,0,1
2049,3226,L50405,300.6,309.4,1474,40.7,87,3.0,0,1,0
2050,1003,L48182,296.3,307.2,1646,35.0,192,3.6,0,1,0
2051,4629,M19488,303.0,311.1,1597,36.7,191,7.666666666666667,0,0,1
2052,9130,L56309,297.6,308.6,1664,30.1,81,13.0,0,1,0
2053,6241,M21100,301.2,310.7,1394,42.8,168,14.0,0,0,1
2054,4669,H34082,303.3,311.4,1692,27.9,55,15.0,1,0,0
2055,679,M15538,297.8,309.2,1295,61.2,12,17.5,0,0,1
2056,1804,L48983,298.1,307.7,1388,40.3,109,18.5,0,1,0
2057,7442,M22301,299.9,311.4,1337,54.8,32,13.0,0,0,1
2058,5477,M20336,302.6,312.1,1445,42.0,181,23.0,0,0,1
2059,4549,L51728,302.6,310.5,1511,37.2,197,28.5,0,1,0
2060,6174,L53353,300.8,310.7,1633,27.8,0,29.5,0,1,0
2061,7176,L54355,300.1,310.1,1569,43.5,17,30.5,0,1,0
2062,3704,M18563,302.0,311.2,1418,49.5,17,12.6,0,0,1
2063,8098,L55277,300.3,311.7,1452,41.5,172,13.6,0,1,0
2064,8172,H37585,300.0,311.4,1641,34.5,155,36.5,1,0,0
2065,9493,L56672,299.1,309.9,1586,36.6,215,37.5,0,1,0
2066,6032,L53211,300.6,310.7,1455,40.6,82,27.0,0,1,0
2067,7964,L55143,301.0,312.2,1510,39.9,61,44.0,0,1,0
2068,7978,L55157,301.2,312.4,1378,59.0,95,30.666666666666668,0,1,0
2069,6073,M20932,300.9,310.8,1695,30.2,188,50.5,0,0,1
2070,1252,M16111,297.4,308.8,1359,48.7,220,20.6,0,0,1
2071,1644,L48823,298.0,307.8,1453,37.7,119,54.0,0,1,0
2072,56,L47235,298.8,309.1,1512,40.7,156,55.0,0,1,0
2073,644,M15503,297.8,309.4,1495,36.5,132,57.0,0,0,1
2074,9703,L56882,298.9,310.0,1633,31.2,76,58.0,0,1,0
2075,3865,M18724,302.5,311.4,1629,31.7,225,59.0,0,0,1
2076,9326,M24185,298.6,309.3,1510,40.8,177,40.0,0,0,1
2077,753,L47932,296.9,308.1,1422,48.7,215,42.333333333333336,0,1,0
2078,440,M15299,297.4,308.3,1535,34.6,51,45.0,0,0,1
2079,6100,H35513,300.9,310.7,1609,28.7,39,46.0,1,0,0
2080,9439,M24298,298.1,308.7,1315,56.8,59,28.6,0,0,1
2081,5939,L53118,300.5,310.4,1702,33.1,71,74.0,0,1,0
2082,558,M15417,297.5,309.4,1433,48.3,139,75.0,0,0,1
2083,1986,L49165,298.1,307.7,1537,40.8,169,51.666666666666664,0,1,0
2084,5889,M20748,301.5,311.1,1507,38.6,149,32.6,0,0,1
2085,6098,H35511,300.9,310.8,1477,38.4,31,56.666666666666664,1,0,0
2086,7093,L54272,300.7,310.2,1493,35.9,10,86.5,0,1,0
2087,5226,M20085,304.0,313.2,1437,53.9,7,59.0,0,0,1
2088,3161,M18020,300.4,309.7,1367,51.2,143,90.0,0,0,1
2089,8694,M23553,297.2,308.5,1584,40.0,4,60.666666666666664,0,0,1
2090,7418,M22277,300.1,311.3,1495,41.0,193,61.666666666666664,0,0,1
2091,1747,L48926,298.4,308.0,1526,41.1,162,62.666666666666664,0,1,0
2092,3342,H32755,301.4,310.7,1329,52.0,160,95.5,1,0,0
2093,2851,L50030,300.4,309.3,1671,35.0,209,99.0,0,1,0
2094,4258,M19117,302.6,311.0,1589,39.0,122,100.0,0,0,1
2095,3656,L50835,302.1,311.4,1686,30.9,106,67.33333333333333,0,1,0
2096,9735,H39148,298.9,310.1,1458,44.3,156,102.5,1,0,0
2097,2160,M17019,299.5,309.0,1602,31.3,210,69.66666666666667,0,0,1
2098,330,H29743,297.7,308.5,1720,29.9,210,107.0,1,0,0
2099,673,M15532,297.6,308.9,1433,43.2,206,2.5,0,0,1
2100,9699,L56878,298.8,309.8,1663,28.2,67,2.3333333333333335,0,1,0
2101,6889,M21748,300.9,311.4,1434,45.4,118,3.3333333333333335,0,0,1
2102,5505,L52684,302.8,312.2,1458,51.0,42,4.333333333333333,0,1,0
2103,4057,L51236,301.9,310.9,1597,36.9,50,8.0,0,1,0
2104,9855,H39268,298.6,309.4,1362,45.3,56,6.666666666666667,1,0,0
2105,8376,M23235,298.8,309.6,1384,48.2,39,7.666666666666667,0,0,1
2106,244,L47423,298.0,308.2,1442,44.1,204,5.6,0,1,0
2107,3413,L50592,301.3,310.3,1313,55.6,127,16.5,0,1,0
2108,8953,M23812,297.2,308.0,1478,42.5,56,7.4,0,0,1
2109,9989,L57168,298.9,308.6,1771,24.1,213,21.0,0,1,0
2110,2945,L50124,300.7,309.6,1505,34.9,7,22.0,0,1,0
2111,5179,H34592,304.0,313.2,1517,43.1,96,24.0,1,0,0
2112,1632,L48811,298.0,308.0,1433,39.2,87,26.5,0,1,0
2113,9097,L56276,297.2,308.1,1712,30.9,204,27.5,0,1,0
2114,926,H30339,295.6,306.1,1623,30.9,210,29.5,1,0,0
2115,5495,L52674,302.8,312.4,1368,49.5,10,33.0,0,1,0
2116,918,L48097,295.3,305.7,1475,51.0,187,37.0,0,1,0
2117,5451,H34864,303.1,312.8,1435,41.9,115,15.2,1,0,0
2118,2295,L49474,299.4,308.8,1627,32.6,124,16.2,0,1,0
2119,1187,L48366,297.3,308.4,1417,47.8,31,43.0,0,1,0
2120,9769,L56948,298.6,309.6,1611,35.7,23,44.0,0,1,0
2121,6842,M21701,301.1,311.2,1591,35.0,208,18.0,0,0,1
2122,1601,M16460,297.8,307.8,1543,43.7,8,31.666666666666668,0,0,1
2123,3651,L50830,302.1,311.4,1446,39.7,95,32.666666666666664,0,1,0
2124,4598,M19457,303.0,311.1,1490,43.0,108,33.666666666666664,0,0,1
2125,475,L47654,297.4,309.1,1478,49.8,150,34.666666666666664,0,1,0
2126,2750,M17609,299.7,309.2,1685,28.9,179,22.4,0,0,1
2127,9631,L56810,299.0,310.1,1583,35.8,142,59.5,0,1,0
2128,7173,M22032,300.1,310.1,1402,46.6,10,40.333333333333336,0,0,1
2129,2212,M17071,299.6,309.0,1245,64.0,120,41.333333333333336,0,0,1
2130,7851,M22710,300.3,311.7,1447,36.8,0,63.5,0,0,1
2131,5240,L52419,303.7,313.0,1753,29.0,42,64.5,0,1,0
2132,959,L48138,295.8,306.4,1399,47.6,84,65.5,0,1,0
2133,7108,H36521,300.9,310.5,1512,41.2,49,44.333333333333336,1,0,0
2134,991,L48170,296.2,307.0,1414,48.3,162,68.0,0,1,0
2135,3797,M18656,302.1,310.8,1504,37.5,42,74.0,0,0,1
2136,8780,M23639,297.5,308.6,1349,51.5,21,75.0,0,0,1
2137,8990,L56169,297.2,307.9,1469,48.2,144,77.0,0,1,0
2138,2720,L49899,299.5,309.2,1690,29.2,108,52.0,0,1,0
2139,1463,L48642,298.9,310.2,1706,27.6,103,79.5,0,1,0
2140,7208,M22067,299.7,309.6,1540,34.4,91,53.666666666666664,0,0,1
2141,6635,L53814,301.5,310.5,1396,44.5,117,54.666666666666664,0,1,0
2142,1049,L48228,296.5,307.6,1607,33.5,104,85.0,0,1,0
2143,8327,H37740,298.6,309.5,1523,34.2,119,87.5,1,0,0
2144,6407,L53586,300.2,309.8,1526,45.6,175,88.5,0,1,0
2145,2522,L49701,298.8,308.6,1584,34.4,42,89.5,0,1,0
2146,9773,L56952,298.5,309.5,1561,34.8,35,90.5,0,1,0
2147,3470,M18329,301.8,310.7,1429,47.9,53,61.0,0,0,1
2148,3589,M18448,301.7,310.6,1505,44.5,146,62.0,0,0,1
2149,9113,M23972,297.6,308.6,1482,38.3,39,63.666666666666664,0,0,1
2150,5075,L52254,304.1,313.1,1666,34.6,33,97.0,0,1,0
2151,8189,M23048,299.6,310.9,1530,38.8,198,99.5,0,0,1
2152,8991,L56170,297.2,307.9,1493,38.4,146,100.5,0,1,0
2153,2820,L49999,300.2,309.5,1356,51.1,133,101.5,0,1,0
2154,7394,M22253,299.7,310.5,1594,35.4,134,68.33333333333333,0,0,1
2155,1566,L48745,298.0,308.2,1459,42.1,146,69.33333333333333,0,1,0
2156,5979,L53158,300.5,310.6,1448,46.3,173,70.33333333333333,0,1,0
2157,6023,L53202,300.7,310.9,1521,39.4,61,107.0,0,1,0
2158,3795,M18654,302.2,310.8,1356,48.3,36,108.0,0,0,1
2159,6784,L53963,301.3,310.8,1450,46.9,59,72.66666666666667,0,1,0
2160,948,L48127,295.6,306.2,1428,44.5,51,73.66666666666667,0,1,0
2161,9648,L56827,299.2,310.2,1458,47.0,183,1.0,0,1,0
2162,7370,M22229,299.6,310.1,1646,29.6,73,1.3333333333333333,0,0,1
2163,8930,M23789,297.4,308.4,1620,35.8,215,3.5,0,0,1
2164,7476,H36889,300.3,311.6,1339,53.4,123,4.5,1,0,0
2165,2929,M17788,300.8,309.7,1258,54.9,168,2.8,0,0,1
2166,2420,M17279,298.9,308.2,1328,49.2,11,6.333333333333333,0,0,1
2167,8187,L55366,299.7,311.0,1827,25.4,194,12.0,0,1,0
2168,7711,M22570,300.5,311.4,1390,51.9,68,8.666666666666666,0,0,1
2169,9824,M24683,298.5,309.3,1488,43.7,189,11.333333333333334,0,0,1
2170,4389,L51568,302.0,309.8,1701,27.2,4,13.333333333333334,0,1,0
2171,3059,L50238,300.0,309.0,1709,32.1,79,21.5,0,1,0
2172,8039,L55218,300.7,311.8,1486,47.3,19,15.0,0,1,0
2173,9597,L56776,298.9,310.1,1466,43.4,50,24.0,0,1,0
2174,1440,M16299,298.8,309.8,1534,37.0,47,26.0,0,0,1
2175,7642,M22501,300.4,311.4,1352,57.3,116,10.8,0,0,1
2176,7972,L55151,301.0,312.1,1405,46.1,79,19.666666666666668,0,1,0
2177,2343,M17202,299.2,308.2,1674,28.2,14,33.0,0,0,1
2178,8945,L56124,297.3,308.3,1471,38.2,37,22.666666666666668,0,1,0
2179,2580,L49759,299.3,309.1,1795,24.7,187,37.0,0,1,0
2180,8513,H37926,298.3,309.6,1546,36.2,177,25.333333333333332,1,0,0
2181,8874,H38287,298.0,309.1,1557,36.4,65,30.333333333333332,1,0,0
2182,5999,M20858,300.4,310.2,1613,36.9,231,47.0,0,0,1
2183,9208,L56387,297.9,308.8,1386,48.6,75,50.0,0,1,0
2184,4,L47183,298.2,308.6,1433,39.5,7,20.8,0,1,0
2185,5023,L52202,304.0,313.1,1404,47.1,90,55.5,0,1,0
2186,4460,L51639,302.6,310.4,1743,26.3,191,37.666666666666664,0,1,0
2187,898,L48077,295.6,306.2,1612,31.2,131,38.666666666666664,0,1,0
2188,7400,L54579,299.6,310.6,1642,35.1,149,39.666666666666664,0,1,0
2189,1930,M16789,298.0,307.8,1483,50.9,26,61.0,0,0,1
2190,7568,M22427,300.2,311.0,2370,14.7,144,25.2,0,0,1
2191,8145,M23004,299.7,311.0,1506,42.7,85,66.5,0,0,1
2192,1424,L48603,298.7,309.8,1539,33.4,2,45.0,0,1,0
2193,4826,L52005,303.3,311.8,1692,30.6,18,46.0,0,1,0
2194,5245,L52424,303.6,313.0,1593,31.6,52,70.5,0,1,0
2195,8313,M23172,298.8,310.0,1529,38.5,77,48.666666666666664,0,0,1
2196,5693,M20552,302.4,311.9,1313,55.7,102,74.5,0,0,1
2197,4382,L51561,301.9,309.6,1446,43.2,225,78.0,0,1,0
2198,5760,L52939,301.8,311.3,1551,35.8,61,79.0,0,1,0
2199,2051,M16910,299.5,309.3,1675,29.2,132,80.0,0,0,1
2200,116,L47295,298.8,308.6,1431,45.7,97,54.0,0,1,0
2201,9090,L56269,297.2,307.9,1989,20.3,186,82.5,0,1,0
2202,5439,L52618,302.9,312.5,1683,32.1,85,85.5,0,1,0
2203,7770,L54949,300.3,311.5,1552,38.9,23,57.666666666666664,0,1,0
2204,9520,L56699,299.0,310.1,1531,36.0,57,58.666666666666664,0,1,0
2205,1542,L48721,298.4,309.0,2304,15.1,89,35.8,0,1,0
2206,7134,M21993,300.5,309.9,1552,41.3,116,93.0,0,0,1
2207,4892,M19751,303.7,312.3,1756,26.4,190,96.5,0,0,1
2208,6222,M21081,301.2,310.9,1359,50.8,118,97.5,0,0,1
2209,2717,L49896,299.5,309.0,1498,44.6,101,66.33333333333333,0,1,0
2210,8714,L55893,297.2,308.6,1917,24.1,54,67.33333333333333,0,1,0
2211,2008,L49187,298.6,308.4,1562,34.4,25,102.5,0,1,0
2212,6778,L53957,301.2,310.7,1951,21.3,44,69.0,0,1,0
2213,6637,M21496,301.5,310.5,1774,25.5,121,70.0,0,0,1
2214,9265,M24124,298.3,309.0,1526,36.9,20,71.0,0,0,1
2215,524,L47703,297.4,309.4,1401,45.9,49,0.0,0,1,0
2216,3546,L50725,301.8,310.8,1576,38.6,38,0.4,0,1,0
2217,8564,L55743,298.0,308.9,1500,36.7,104,3.5,0,1,0
2218,8594,M23453,297.4,308.0,1601,34.6,181,4.5,0,0,1
2219,8217,L55396,299.2,310.6,1370,61.9,42,5.5,0,1,0
2220,7252,M22111,300.2,310.3,1448,40.1,209,6.5,0,0,1
2221,1384,M16243,298.9,310.2,1331,49.0,121,5.0,0,0,1
2222,3939,L51118,302.5,311.5,1603,32.4,194,6.0,0,1,0
2223,3938,L51117,302.5,311.5,1802,26.4,192,11.5,0,1,0
2224,9047,L56226,297.4,308.4,1664,28.1,67,5.0,0,1,0
2225,9346,L56525,298.2,308.8,1442,47.0,18,15.0,0,1,0
2226,1430,M16289,298.9,310.0,1456,43.8,15,18.5,0,0,1
2227,196,L47375,298.3,308.5,1453,42.9,89,21.0,0,1,0
2228,1200,M16059,296.9,307.9,1979,20.4,68,14.666666666666666,0,0,1
2229,1279,L48458,298.2,309.4,1398,52.9,79,23.5,0,1,0
2230,2888,M17747,300.5,309.5,1691,27.6,67,16.333333333333332,0,0,1
2231,9714,L56893,299.1,310.2,1496,45.0,104,26.0,0,1,0
2232,4840,H34253,303.4,311.9,1402,50.0,54,27.0,1,0,0
2233,5282,M20141,303.7,313.0,1469,39.9,137,29.5,0,0,1
2234,9329,H38742,298.5,309.1,2051,19.0,184,30.5,1,0,0
2235,1508,M16367,298.0,308.6,1376,55.7,214,35.0,0,0,1
2236,5826,L53005,301.3,311.1,1413,42.0,221,36.0,0,1,0
2237,1575,L48754,298.2,308.2,1478,50.1,166,37.0,0,1,0
2238,8468,L55647,298.6,309.8,1704,28.3,64,38.0,0,1,0
2239,3764,L50943,302.3,311.0,1428,47.9,174,26.0,0,1,0
2240,6664,L53843,301.3,310.4,1504,47.2,193,27.666666666666668,0,1,0
2241,4117,M18976,302.0,310.5,1381,58.4,201,43.0,0,0,1
2242,9314,L56493,298.5,309.4,1418,45.1,148,44.0,0,1,0
2243,8606,L55785,297.5,308.4,1633,33.3,213,45.0,0,1,0
2244,1797,H31210,298.1,307.6,1542,37.1,84,46.0,1,0,0
2245,5993,L53172,300.7,310.6,1288,47.2,216,48.0,0,1,0
2246,571,L47750,297.7,309.7,1498,41.0,176,49.0,0,1,0
2247,1771,H31184,298.4,307.9,1605,31.0,18,33.333333333333336,1,0,0
2248,6601,M21460,301.5,310.6,1424,47.0,26,34.333333333333336,0,0,1
2249,5634,L52813,302.7,312.2,1447,47.5,166,53.0,0,1,0
2250,7311,L54490,300.0,310.5,1606,33.5,135,54.0,0,1,0
2251,5773,L52952,301.6,311.3,1706,29.9,93,55.0,0,1,0
2252,973,L48152,295.8,306.6,1644,35.2,115,57.0,0,1,0
2253,9594,L56773,299.1,310.2,1352,52.8,41,58.0,0,1,0
2254,4573,M19432,302.9,311.0,1556,36.5,44,59.0,0,0,1
2255,7345,L54524,299.6,310.1,1384,49.8,11,61.0,0,1,0
2256,7687,M22546,300.7,311.7,1504,36.9,229,62.0,0,0,1
2257,8431,L55610,298.9,310.2,1304,57.2,183,64.5,0,1,0
2258,2166,L49345,299.5,309.1,1476,47.8,223,65.5,0,1,0
2259,8744,H38157,297.4,308.7,1323,51.1,130,66.5,1,0,0
2260,4021,L51200,302.1,311.0,1351,49.5,196,67.5,0,1,0
2261,5197,H34610,303.9,313.0,1517,36.0,142,45.666666666666664,1,0,0
2262,2171,M17030,299.4,309.1,1500,43.3,10,46.666666666666664,0,0,1
2263,1454,L48633,299.1,310.4,1450,40.9,85,47.666666666666664,0,1,0
2264,5946,M20805,300.8,310.8,1415,44.5,87,73.0,0,0,1
2265,6728,L53907,301.5,310.8,1785,25.5,120,75.0,0,1,0
2266,9235,L56414,298.3,309.1,1904,20.3,140,50.666666666666664,0,1,0
2267,5434,L52613,302.9,312.5,1550,45.5,72,77.5,0,1,0
2268,6931,M21790,300.9,311.5,1836,21.8,12,52.333333333333336,0,0,1
2269,9676,M24535,299.0,310.2,1298,57.2,10,55.666666666666664,0,0,1
2270,1177,M16036,297.2,308.3,1429,42.0,6,85.0,0,0,1
2271,7301,L54480,300.2,310.6,1431,42.3,113,92.5,0,1,0
2272,8852,M23711,297.7,308.9,1573,35.1,9,93.5,0,0,1
2273,4414,M19273,302.7,310.5,1398,47.3,70,94.5,0,0,1
2274,5622,M20481,302.9,312.2,1292,54.4,136,39.4,0,0,1
2275,2215,H31628,299.7,309.2,1355,44.8,127,102.0,1,0,0
2276,8824,M23683,297.3,308.8,1447,57.4,134,103.0,0,0,1
2277,4349,L51528,301.9,309.8,1507,44.7,131,104.0,0,1,0
2278,3263,L50442,301.3,310.1,1558,36.3,184,105.0,0,1,0
2279,542,L47721,297.4,309.4,1296,52.3,96,106.0,0,1,0
2280,5445,L52624,303.0,312.7,2024,19.9,102,0.0,0,1,0
2281,5807,L52986,301.4,310.9,1440,45.4,177,0.6666666666666666,0,1,0
2282,8988,L56167,297.2,307.9,1580,35.8,140,1.6,0,1,0
2283,941,L48120,295.6,306.2,1443,48.9,33,6.5,0,1,0
2284,1648,L48827,297.8,307.8,1761,28.9,128,7.5,0,1,0
2285,2489,L49668,298.9,308.7,1356,50.7,185,8.5,0,1,0
2286,4653,L51832,303.1,311.2,1452,52.9,11,9.5,0,1,0
2287,8345,L55524,298.8,309.7,1609,40.4,169,10.5,0,1,0
2288,3350,L50529,301.4,310.7,1673,27.8,181,11.5,0,1,0
2289,7058,L54237,300.8,310.6,1666,36.2,144,9.0,0,1,0
2290,2081,L49260,299.3,309.2,2280,15.4,207,19.0,0,1,0
2291,1009,L48188,296.2,307.1,1441,41.7,3,13.333333333333334,0,1,0
2292,7477,L54656,300.2,311.5,1492,41.8,128,22.5,0,1,0
2293,8756,M23615,297.4,308.7,1582,31.9,161,27.0,0,0,1
2294,2521,L49700,298.8,308.6,1535,41.2,40,28.0,0,1,0
2295,7412,L54591,300.0,311.1,1425,47.8,179,22.0,0,1,0
2296,4031,L51210,302.0,310.8,2143,17.3,227,23.0,0,1,0
2297,9777,M24636,298.6,309.6,1397,54.1,47,14.4,0,0,1
2298,4239,M19098,302.3,311.0,1521,34.8,72,38.5,0,0,1
2299,5096,M19955,304.1,313.5,1428,39.9,88,39.5,0,0,1
2300,9102,H38515,297.3,308.2,1653,31.4,9,42.5,1,0,0
2301,2210,L49389,299.8,309.3,1386,49.4,116,46.0,0,1,0
2302,8003,M22862,300.9,312.1,1851,23.0,156,47.0,0,0,1
2303,6297,L53476,301.0,310.5,1429,39.4,98,33.666666666666664,0,1,0
2304,4974,L52153,303.8,312.7,1461,38.2,188,52.0,0,1,0
2305,5875,M20734,301.5,311.1,1660,33.8,115,54.0,0,0,1
2306,5042,L52221,304.0,313.2,1314,47.1,144,36.666666666666664,0,1,0
2307,6639,L53818,301.5,310.5,1453,44.2,129,57.5,0,1,0
2308,8365,L55544,298.9,309.8,1396,49.0,13,39.0,0,1,0
2309,1634,L48813,297.9,307.9,1476,45.2,91,62.5,0,1,0
2310,2198,L49377,299.7,309.0,1412,49.2,85,65.5,0,1,0
2311,2908,M17767,300.6,309.4,1581,35.7,117,66.5,0,0,1
2312,8495,L55674,298.3,309.5,1542,36.7,134,67.5,0,1,0
2313,7236,L54415,299.8,310.0,1361,53.8,167,73.0,0,1,0
2314,928,H30341,295.6,306.0,1396,52.4,0,75.5,1,0,0
2315,1019,L48198,296.3,307.2,1291,58.6,29,77.5,0,1,0
2316,6527,L53706,301.2,310.4,1515,38.4,51,52.333333333333336,0,1,0
2317,7320,L54499,299.8,310.2,1654,32.7,159,80.0,0,1,0
2318,4929,L52108,303.5,312.3,1584,35.2,74,81.0,0,1,0
2319,98,M14957,298.9,308.9,1750,29.9,50,88.0,0,0,1
2320,7843,L55022,300.1,311.5,1659,31.1,203,61.333333333333336,0,1,0
2321,209,L47388,298.4,308.6,1591,36.7,122,94.5,0,1,0
2322,4326,L51505,301.6,310.2,1384,57.1,68,96.5,0,1,0
2323,1452,L48631,298.9,310.4,1831,25.4,81,97.5,0,1,0
2324,4243,L51422,302.4,311.0,1462,48.5,81,98.5,0,1,0
2325,603,L47782,297.9,309.8,2000,21.3,29,103.0,0,1,0
2326,5231,M20090,303.8,313.1,2117,18.6,22,42.2,0,0,1
2327,9155,L56334,297.5,308.6,1596,36.0,141,108.0,0,1,0
2328,6850,L54029,301.1,311.3,1498,37.6,11,111.0,0,1,0
2329,4166,M19025,302.2,310.5,1507,40.4,111,0.0,0,0,1
2330,5876,M20735,301.5,311.0,1577,39.7,118,0.4,0,0,1
2331,7917,L55096,300.8,312.1,1512,37.1,169,4.5,0,1,0
2332,2019,L49198,298.7,308.5,1375,46.4,48,2.2,0,1,0
2333,4941,L52120,303.6,312.6,1502,39.5,103,3.2,0,1,0
2334,5480,M20339,302.7,312.1,1564,32.1,188,12.0,0,0,1
2335,539,M15398,297.4,309.3,1499,36.8,88,13.0,0,0,1
2336,6581,L53760,301.3,310.4,1507,39.1,194,14.0,0,1,0
2337,6037,M20896,300.6,311.0,1401,54.6,94,7.0,0,0,1
2338,5798,L52977,301.6,311.0,1431,42.6,158,21.0,0,1,0
2339,7049,L54228,300.6,310.4,2007,19.8,116,24.5,0,1,0
2340,5524,M20383,302.5,311.9,1524,34.8,86,25.5,0,0,1
2341,717,H30130,297.4,308.6,1420,45.8,120,29.0,1,0,0
2342,9595,L56774,299.1,310.3,1727,28.7,43,30.0,0,1,0
2343,4145,L51324,301.8,310.1,1738,28.0,58,21.666666666666668,0,1,0
2344,197,H29610,298.3,308.6,1432,49.5,91,34.0,1,0,0
2345,7603,L54782,300.4,311.2,1705,28.7,20,35.0,0,1,0
2346,7738,M22597,300.5,312.0,1985,19.3,143,37.0,0,0,1
2347,7890,M22749,300.7,312.4,1371,61.7,102,25.333333333333332,0,0,1
2348,5120,L52299,304.2,313.6,1411,46.0,149,45.0,0,1,0
2349,8743,L55922,297.4,308.8,1467,39.0,128,47.0,0,1,0
2350,3442,L50621,301.4,310.4,1559,39.4,199,32.0,0,1,0
2351,3483,L50662,301.9,310.8,1540,37.6,83,34.333333333333336,0,1,0
2352,4188,M19047,302.2,310.7,1601,33.0,166,21.2,0,0,1
2353,7543,M22402,300.4,311.6,1401,49.9,79,22.2,0,0,1
2354,7460,L54639,300.0,311.5,1591,32.0,79,38.666666666666664,0,1,0
2355,1872,L49051,298.3,308.1,1840,21.5,88,59.5,0,1,0
2356,5563,L52742,302.3,311.7,1648,32.1,197,40.333333333333336,0,1,0
2357,4572,L51751,302.8,310.9,1708,29.8,42,62.0,0,1,0
2358,7145,M22004,300.4,309.8,1517,40.3,149,64.0,0,0,1
2359,1840,L49019,297.7,307.1,1715,30.2,0,72.5,0,1,0
2360,9226,L56405,298.0,309.1,1820,23.6,120,75.0,0,1,0
2361,7589,L54768,300.4,311.1,2013,20.1,195,80.0,0,1,0
2362,2715,M17574,299.6,309.1,1366,55.2,95,81.0,0,0,1
2363,3545,M18404,301.9,310.9,1483,37.0,35,57.0,0,0,1
2364,114,M14973,298.8,308.6,1486,41.9,92,34.8,0,0,1
2365,6706,M21565,301.5,310.6,1382,58.1,67,91.0,0,0,1
2366,4923,M19782,303.4,312.2,1615,35.7,56,92.0,0,0,1
2367,5957,L53136,300.7,310.9,1535,37.1,113,93.0,0,1,0
2368,5552,H34965,302.4,311.9,1366,47.3,162,98.5,1,0,0
2369,1995,M16854,298.2,307.9,1403,45.1,193,40.8,0,0,1
2370,8205,L55384,299.4,310.9,1751,27.8,10,69.66666666666667,0,1,0
2371,7384,M22243,299.7,310.4,1410,44.5,105,106.0,0,0,1
2372,4247,L51426,302.6,311.0,1537,35.5,91,107.0,0,1,0
2373,7557,L54736,300.3,311.4,1471,37.0,114,0.0,0,1,0
2374,5018,L52197,303.9,313.0,1483,45.0,78,1.0,0,1,0
2375,8389,L55568,298.9,309.9,1365,46.5,75,3.3333333333333335,0,1,0
2376,2933,L50112,300.9,309.7,1460,42.1,181,9.0,0,1,0
2377,2358,L49537,299.3,308.5,1772,26.1,52,6.666666666666667,0,1,0
2378,4513,M19372,302.5,310.3,1411,49.5,110,12.5,0,0,1
2379,5806,M20665,301.4,310.9,1557,39.3,174,13.5,0,0,1
2380,7903,M22762,300.7,312.3,1430,47.2,131,14.5,0,0,1
2381,6213,L53392,300.8,310.6,1402,53.7,93,15.5,0,1,0
2382,825,L48004,296.6,307.4,1436,42.8,156,16.5,0,1,0
2383,1876,L49055,298.3,308.0,1363,50.1,96,13.333333333333334,0,1,0
2384,7590,L54769,300.4,311.0,1802,26.0,197,14.333333333333334,0,1,0
2385,4396,L51575,302.3,310.1,1513,40.4,22,23.0,0,1,0
2386,1622,L48801,297.7,307.6,1844,21.9,61,16.0,0,1,0
2387,7500,L54679,300.3,311.8,1746,26.3,187,27.0,0,1,0
2388,5537,M20396,302.3,311.8,1363,54.0,119,19.666666666666668,0,0,1
2389,3900,M18759,302.1,311.0,1711,28.7,83,31.0,0,0,1
2390,7799,L54978,300.0,311.5,1812,28.3,94,32.0,0,1,0
2391,920,L48099,295.4,305.8,1407,50.7,192,33.0,0,1,0
2392,6304,H35717,301.2,310.6,1457,50.5,114,22.666666666666668,1,0,0
2393,8700,M23559,297.3,308.7,1655,34.1,21,35.5,0,0,1
2394,3490,L50669,301.9,310.9,1542,36.7,101,24.333333333333332,0,1,0
2395,2246,M17105,299.3,308.4,1438,42.3,0,39.0,0,0,1
2396,6812,L53991,300.9,310.6,1504,46.4,129,40.0,0,1,0
2397,9743,L56922,298.9,310.2,1623,37.2,177,27.333333333333332,0,1,0
2398,1707,L48886,298.2,307.8,1521,42.9,60,28.333333333333332,0,1,0
2399,1572,L48751,298.3,308.4,1528,37.3,160,29.333333333333332,0,1,0
2400,2832,M17691,300.3,309.2,1490,47.9,163,45.5,0,0,1
2401,626,L47805,298.3,310.1,1545,36.3,90,46.5,0,1,0
2402,8719,L55898,297.2,308.7,1509,39.3,66,47.5,0,1,0
2403,3064,L50243,300.0,309.1,1431,45.4,90,32.333333333333336,0,1,0
2404,3040,M17899,300.3,309.5,1665,31.4,32,20.0,0,0,1
2405,7800,L54979,300.0,311.4,1374,41.9,96,35.0,0,1,0
2406,1474,M16333,298.5,309.5,1315,48.9,127,57.0,0,0,1
2407,3424,L50603,301.4,310.4,1496,35.2,153,58.0,0,1,0
2408,7117,L54296,301.0,310.5,1601,33.2,77,40.333333333333336,0,1,0
2409,4318,M19177,301.5,310.0,1417,44.6,49,63.0,0,0,1
2410,2884,L50063,300.6,309.5,1437,40.0,55,42.666666666666664,0,1,0
2411,4494,L51673,302.7,310.5,1511,37.7,60,65.5,0,1,0
2412,4705,L51884,303.7,311.9,1561,33.3,153,67.5,0,1,0
